text_id	word_id	word	surprisal	surprisal_buggy
0	0	Antik	22.41389012336731	21.071682
0	1	Roma	7.755720853805542	9.250344
0	2	inanışlarında	22.22653466463089	22.399357
0	3	ve	3.0901099569164217	3.3113916
0	4	mitlerinde,	8.958298098295927	8.931486
0	5	Janus	11.890757262706757	11.067336
0	6	başlangıçların	16.15395475924015	16.90218
0	7	ve	2.381995401578024	2.4864428
0	8	kapıların	9.256936963647604	9.210077
0	9	tanrısıdır.	5.781492605805397	5.6538644
0	10	Onun	4.2551567032933235	4.368315
0	11	çift	8.26829183101654	7.987565
0	12	taraflı	2.858024408109486	3.1757035
0	13	bir	3.0592586118727922	3.0762115
0	14	doğası	6.336713898926973	6.324712
0	15	vardır	1.7317234426736832	0.27212262
0	16	ve	0.24694033293053508	1.7243557
0	17	genellikle	4.712378025054932	4.6895876
0	18	iki	3.9195774272084236	3.915405
0	19	yüzü	6.506450545042753	6.496061
0	20	var	5.321387767791748	3.4970024
0	21	olarak	4.8597682770341635	6.7112823
0	22	resmedilir,	8.769504403695464	8.777334
0	23	çünkü	3.390434249304235	3.3852265
0	24	o	4.326400905847549	4.137368
0	25	geçmişe	10.86797034367919	11.027239
0	26	ve	2.0236120452173054	2.0656176
0	27	geleceğe	1.414597646537004	1.399781
0	28	bakar.	4.683987766504288	4.5153027
0	29	Janus,	4.3306483454070985	4.5118327
0	30	anlaşmazlıkların	14.237290494143963	14.153357
0	31	başlamasını	9.211002446711063	9.219014
0	32	ve	0.9877740135416389	1.0652654
0	33	bitmesini	4.327450553886592	4.274529
0	34	kontrol	4.668164188507944	4.7166996
0	35	ederdi	7.02874755859375	5.395143
0	36	ve	0.21835899096913636	1.8548993
0	37	dolayısıyla	5.906396351754665	5.786575
0	38	savaş	5.222100734710693	3.9038954
0	39	ve	1.7762687674257904	3.2170591
0	40	barışı.	9.203904349647928	8.97914
0	41	Onun	3.1967572569847107	3.3843243
0	42	tapınağının	9.677328305318952	9.696273
0	43	kapıları	5.604974269866943	5.3066063
0	44	savaş	5.108047842979431	4.758546
0	45	zamanında	4.4760924354195595	5.060319
0	46	açık	4.581756964325905	4.512404
0	47	ve	2.3050927959848195	2.4539332
0	48	barış	4.6570624858140945	4.6181536
0	49	sırasında	5.67645319364965	5.7049437
0	50	kapalıydı.	1.9210014194250107	1.6631281
0	51	Kapıların	5.789523061364889	6.0356703
0	52	tanrısı	5.331004172563553	5.0791483
0	53	olarak,	4.555664397077635	4.8287783
0	54	o	3.8648777902126312	3.703833
