(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	58.9179923538402	5.92214571182566	1.30835306636634	-0.440475953425483	0.647740132368109	22.7361640409351	NA	NA	-2.30881037668544	NA	0.221936474071208	NA	-0.119704368742584	NA	NA	NA	NA
2	59.272197361426	6.08093767715854	1.21546503529527	-0.487561992633541	0.716039083453447	22.9849802835183	NA	NA	-2.54251087648925	NA	0.235825064366885	NA	-0.322969689160187	NA	NA	NA	NA
3	58.8940485280472	5.99149738347454	1.11570661205613	-0.451221946978068	0.590320264306953	22.7542079183841	NA	NA	-2.24467762443914	NA	0.234015678719246	NA	-0.0907873700916373	NA	NA	NA	NA
4	59.8494898219999	6.07583214472367	1.03483322220621	-0.467489642120256	0.653235686080368	22.6172089051343	NA	NA	-2.52698619766984	NA	0.507679846643894	NA	-0.220664203161905	NA	NA	NA	NA
5	60.1723865107375	5.73662758762221	1.31320600610293	-0.508492467553025	0.673110040054786	22.8540479673025	NA	NA	-2.43293345895005	NA	0.503431464483967	NA	-0.439143883861732	NA	NA	NA	NA
6	59.5252607732938	5.71919869701727	1.04534187242714	-0.220567527569944	0.671780541092627	22.4965171328312	NA	NA	-2.02304624516562	NA	0.268450888360297	NA	-0.321058763971866	NA	NA	NA	NA
7	59.4802286207802	5.95767397667242	1.22783945507446	-0.520648435905457	0.484595248109313	22.9199002134232	NA	NA	-2.48006236466197	NA	0.447643988328684	NA	-0.200699838386099	NA	NA	NA	NA
8	58.715769967252	5.7646683774278	1.34523488850032	-0.587042456704084	0.722790956725325	22.93247673425	NA	NA	-2.2410568158404	NA	0.510224881558996	NA	-0.470762834521095	NA	NA	NA	NA
9	57.755319572523	6.06594960945076	1.18260907895765	-0.526294627949444	0.506691817583988	22.8527282100777	NA	NA	-2.22178604087122	NA	0.388620499492637	NA	-0.225159547330703	NA	NA	NA	NA
10	64.7031099336926	6.07626999794665	1.09327898203971	-0.624943086235753	0.615686950914874	22.3893705408388	NA	NA	-2.43413835373052	NA	0.025052867040777	NA	-0.135178412643683	NA	NA	NA	NA
