(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	50.7085775141879	5.82159726880881	0.339489175154	-0.298595491252987	0.118417905935978	20.7609425237723	NA	NA	-1.10032523055765	NA	0.836984044592591	NA	0.916489289190299	NA	NA	NA	NA
2	48.9511966805272	5.52998224195882	0.521475897985472	0.0436482387077135	0.039655203278933	20.8144988161119	NA	NA	-1.1532853516512	NA	0.997440749190438	NA	1.01401534129422	NA	NA	NA	NA
3	48.4766988016602	5.52679452533622	0.448463456211657	0.00497638452397864	-0.183413753625702	20.7790197480143	NA	NA	-0.982411902954283	NA	1.23538556253634	NA	0.988371068789435	NA	NA	NA	NA
4	48.9167996518463	6.07357175073902	0.370171382715032	-0.0548405716556857	0.060996773708274	20.5494175392527	NA	NA	-0.864902668758105	NA	1.18592709646376	NA	0.540408418620262	NA	NA	NA	NA
5	47.8103854341962	5.88173140877637	0.366501557589531	0.171786961522467	0.133648078422868	20.8342260362563	NA	NA	-0.98988588583053	NA	0.957707684546648	NA	0.609437450348395	NA	NA	NA	NA
6	46.4683024737456	5.46951734462539	0.265667963533021	0.0924966459716416	0.020688880944464	20.9476110229913	NA	NA	-0.797797327237779	NA	1.24301610140059	NA	0.856139820780058	NA	NA	NA	NA
7	47.8540741847854	5.68438694864519	0.415739420589943	0.0695889743317894	0.142223740644611	20.883247846855	NA	NA	-1.05467679812775	NA	1.18996211611048	NA	0.787837593524814	NA	NA	NA	NA
8	50.5057083888549	5.3872811551201	0.446803122620189	-0.132529768043516	0.193766920236442	20.888277859847	NA	NA	-1.10510636067415	NA	1.06631809496946	NA	0.817640238921689	NA	NA	NA	NA
9	50.3961907614283	5.57641476021086	0.333038852783738	0.0406890233190316	-0.11604802357018	20.3739134963384	NA	NA	-1.09220027034912	NA	1.14238635165916	NA	1.06970776152163	NA	NA	NA	NA
10	46.4831369637776	6.18669497960817	0.267680483878604	-0.128870920904077	0.169642864210005	20.5943381347033	NA	NA	-0.883558486458798	NA	1.20310186209616	NA	0.957943043663034	NA	NA	NA	NA
