	text_id	word_id	ref_token	skipped	time	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0	Negli	0.11627906976744186	138.46511627906978	-59.42263040030552	5.0	Negli	19.20048251748085	19.465145	1															
1	1	1	antichi	0.0	279.93023255813955	82.04248587876424	7.0	antichi	8.30363597534597	8.570979	1	Negli			19.20048251748085			19.465145			1.0			5.0		
2	1	2	miti	0.046511627906976744	230.11627906976744	32.228532390392154	4.0	miti	6.3500848561525345	6.077603	1	antichi	Negli		8.30363597534597	19.20048251748085		8.570979	19.465145		1.0	1.0		7.0	5.0	
3	1	3	e	0.5813953488372093	76.93023255813954	-120.95751412123576	1.0	e	2.995252569206059	3.281317	1	miti	antichi	Negli	6.3500848561525345	8.30363597534597	19.20048251748085	6.077603	8.570979	19.465145	1.0	1.0	1.0	4.0	7.0	5.0
4	1	4	religioni	0.0	326.1162790697674	128.22853239039213	9.0	religioni	7.959455657750368	7.725858	1	e	miti	antichi	2.995252569206059	6.3500848561525345	8.30363597534597	3.281317	6.077603	8.570979	1.0	1.0	1.0	1.0	4.0	7.0
5	1	5	Romane,	0.06976744186046512	249.4418604651163	51.55411378574099	7.0	Romane,	11.650151580572128	11.870524	1	religioni	e	miti	7.959455657750368	2.995252569206059	6.3500848561525345	7.725858	3.281317	6.077603	1.0	1.0	1.0	9.0	1.0	4.0
6	1	6	Giano	0.023255813953488372	342.8837209302326	144.99597425085724	5.0	Giano	9.11339421570301	9.064549	1	Romane,	religioni	e	11.650151580572128	7.959455657750368	2.995252569206059	11.870524	7.725858	3.281317	1.0	1.0	1.0	7.0	9.0	1.0
7	1	7	è	0.627906976744186	71.86046511627907	-126.02728156309621	1.0	è	2.869462894741446	2.9352994	1	Giano	Romane,	religioni	9.11339421570301	11.650151580572128	7.959455657750368	9.064549	11.870524	7.725858	1.0	1.0	1.0	5.0	7.0	9.0
8	1	8	il	0.3488372093023256	138.65116279069767	-59.236583888677615	2.0	il	2.4438284509815276	2.4461968	1	è	Giano	Romane,	2.869462894741446	9.11339421570301	11.650151580572128	2.9352994	9.064549	11.870524	1.0	1.0	1.0	1.0	5.0	7.0
9	1	9	dio	0.18604651162790697	177.3953488372093	-20.492397842165985	3.0	dio	0.4543570848181844	0.44864804	1	il	è	Giano	2.4438284509815276	2.869462894741446	9.11339421570301	2.4461968	2.9352994	9.064549	1.0	1.0	1.0	2.0	1.0	5.0
10	1	10	degli	0.046511627906976744	224.86046511627907	26.97271843690378	5.0	degli	3.473575046285987	3.4772742	1	dio	il	è	0.4543570848181844	2.4438284509815276	2.869462894741446	0.44864804	2.4461968	2.9352994	1.0	1.0	1.0	3.0	2.0	1.0
11	1	11	inizi	0.0	276.93023255813955	79.04248587876424	5.0	inizi	7.538788855075836	6.9128227	1	degli	dio	il	3.473575046285987	0.4543570848181844	2.4438284509815276	3.4772742	0.44864804	2.4461968	1.0	1.0	1.0	5.0	3.0	2.0
12	1	12	e	0.3953488372093023	117.4186046511628	-80.4691420282125	1.0	e	0.5722726145759225	1.1923642	1	inizi	degli	dio	7.538788855075836	3.473575046285987	0.4543570848181844	6.9128227	3.4772742	0.44864804	1.0	1.0	1.0	5.0	5.0	3.0
13	1	13	dei	0.18604651162790697	186.58139534883722	-11.306351330538082	3.0	dei	1.8675541300326584	1.8718854	1	e	inizi	degli	0.5722726145759225	7.538788855075836	3.473575046285987	1.1923642	6.9128227	3.4772742	1.0	1.0	1.0	1.0	5.0	5.0
14	1	14	cancelli.	0.0	308.86046511627904	110.97271843690379	9.0	cancelli.	12.83006089553237	12.689899	1	dei	e	inizi	1.8675541300326584	0.5722726145759225	7.538788855075836	1.8718854	1.1923642	6.9128227	1.0	1.0	1.0	3.0	1.0	5.0
15	1	15	Egli	0.3488372093023256	149.53488372093022	-48.35286295844506	4.0	Egli	3.577000256627798	3.698469	1	cancelli.	dei	e	12.83006089553237	1.8675541300326584	0.5722726145759225	12.689899	1.8718854	1.1923642	1.0	1.0	1.0	9.0	3.0	1.0
16	1	16	ha	0.37209302325581395	135.02325581395348	-62.8644908654218	2.0	ha	3.894870760384947	3.9104738	1	Egli	cancelli.	dei	3.577000256627798	12.83006089553237	1.8675541300326584	3.698469	12.689899	1.8718854	1.0	1.0	1.0	4.0	9.0	3.0
17	1	17	una	0.20930232558139536	181.93023255813952	-15.957514121235754	3.0	una	2.7744698924943805	2.7764158	1	ha	Egli	cancelli.	3.894870760384947	3.577000256627798	12.83006089553237	3.9104738	3.698469	12.689899	1.0	1.0	1.0	2.0	4.0	9.0
18	1	18	doppia	0.09302325581395349	217.7674418604651	19.879695181089826	6.0	doppia	3.2549371644854546	3.250668	1	una	ha	Egli	2.7744698924943805	3.894870760384947	3.577000256627798	2.7764158	3.9104738	3.698469	1.0	1.0	1.0	3.0	2.0	4.0
19	1	19	natura	0.023255813953488372	260.69767441860466	62.80992773922936	6.0	natura	3.0193835496902466	1.2201635	1	doppia	una	ha	3.2549371644854546	2.7744698924943805	3.894870760384947	3.250668	2.7764158	3.9104738	1.0	1.0	1.0	6.0	3.0	2.0
