context_limited_context	ngram_context_0	ngram_context_1	ngram_context_2	ngram_context_3	ngram_context_4
1	0.0058336703413007	0.00754082704736879	0.00735636234576583	0.00383215238881421	0.00607625853371009
2	0.00836377363715479	0.00581410622081784	0.00868584841582655	0.00561128231062652	0.00557512604304397
4	0.00966394219174839	0.00746767579959443	0.0067144004203127	0.0041606800626249	0.0063399894270007
