text_id	word_id	word	surprisal	surprisal_buggy
0	0	Muinaisen	36.642823964357376	37.026924
0	1	roomalaisen	19.63324324786663	19.642101
0	2	mytologian	9.129990577697754	9.152334
0	3	mukaan	1.1826332211494446	1.193675
0	4	Janus	10.537668712437153	10.554636
0	5	oli	1.4893212509341538	1.5943305
0	6	alkujen	14.208900287747383	14.139226
0	7	ja	4.7726212637498975	4.831957
0	8	porttien	10.405044715851545	10.392084
0	9	jumala.	3.2801305949687958	3.1781445
0	10	Hän	1.5474771559238434	1.5838245
0	11	oli	0.8470956301316619	0.9378421
0	12	kaksoisluonteinen	14.320444464683533	13.612807
0	13	ja	0.49737327510956675	1.2062783
0	14	hänet	5.6916082301177084	5.6910944
0	15	kuvattiin	2.526215431978926	2.5254922
0	16	usein	0.8554827338084579	0.8537602
0	17	kaksin	8.844452738761902	7.8064566
0	18	kasvoin,	10.030794893973507	11.072214
0	19	toinen	7.832932530902326	7.822915
0	20	katsoen	10.454734704457223	10.454533
0	21	tulevaisuuteen	13.198964089155197	12.784117
0	22	ja	0.18598035089235054	0.61199665
0	23	toinen	0.04078798554837704	0.03321228
0	24	menneisyyteen.	6.772322726523271	6.6288323
0	25	Janus	2.06358440220356	2.1632743
0	26	hallitsi	7.167905744630843	7.2159147
0	27	konfliktien	12.062275029718876	11.99406
0	28	alkua	5.427690841257572	5.001264
0	29	ja	0.6631409742403775	1.1594579
0	30	loppua,	5.7748813211219385	5.775626
0	31	ja	1.3703651610412635	1.3704928
0	32	sen	5.0780791961587965	5.0732307
0	33	myötä	3.353578151203692	3.348144
0	34	sotaa	10.047585368156433	9.459034
0	35	ja	0.5223712226143107	1.1208355
0	36	rauhaa.	4.690510137937963	4.5059237
0	37	Sotien	8.334117445163429	8.510035
0	38	aikana	1.774040586547926	1.7801765
0	39	hänen	3.6691620401106775	3.6715913
0	40	temppelinsä	7.902578378096223	7.8812575
0	41	ovet	13.287193413823843	13.2776375
0	42	olivat	2.0537931777071208	2.0834556
0	43	auki	3.578740280121565	2.9826324
0	44	ja	0.7576252971193753	1.3555768
0	45	rauhan	8.077915996313095	7.7838645
0	46	aikana	3.510978315025568	3.7931309
0	47	kiinni.	11.460475526750088	11.260071
0	48	Porttien	6.360778648406267	6.5556397
0	49	jumalana	5.329015896655619	5.341118
0	50	hänen	3.923203259240836	3.9264612
0	51	ajateltiin	10.120512162335217	10.078101
0	52	myös	3.892794657498598	3.9272575
0	53	kulkevan	8.152115361765027	8.147619
0	54	kotien	11.798884876072407	11.794504
0	55	ovista	9.50393545627594	9.279762
0	56	sisään	3.9758903831243515	3.230366
0	57	ja	0.5349826908204705	1.522311
0	58	ulos.	4.08104781806469	3.7771008
0	59	Yleisesti	9.514519565273076	9.815069
0	60	Janus	1.8027590811252594	1.7259986
0	61	symboloi	7.1759983107913285	7.256156
0	62	muutosta	9.320277482271194	8.846767
0	63	ja	0.250914930657018	0.7255335
0	64	siirtymää,	12.435366577468812	12.435789
0	65	kuten	5.0766420607687905	5.0751944
0	66	kehitystä	7.067141717299819	6.7675633
0	67	tilasta	12.130921512842178	12.058298
0	68	toiseen,	6.320857009675819	6.694188
0	69	visiosta	15.068896137177944	14.986425
0	70	toiseen,	3.5550266764475964	3.6373632
0	71	sekä	3.7941855757962912	3.793716
0	72	nuoren	11.01366426050663	10.942265
0	73	kasvamista	11.766553103923798	11.572499
0	74	aikuiseksi.	5.241955284029245	5.0985208
0	75	Janusta	5.785041892901063	6.1842003
0	76	siis	7.952644411008805	7.96119
0	77	palvottiin	7.840347088873386	7.7930913
0	78	sadonkorjuun	13.185383511707187	13.19069
0	79	ja	2.4794233777793124	2.5225303
0	80	istutuksen	10.32383687980473	10.306766
0	81	alussa,	9.080671530566178	9.09819
0	82	sekä	2.4970175990602	2.4966106
0	83	avioliiton,	12.434940594248474	12.43531
0	84	kuoleman	3.7070893347263336	3.520441
0	85	ja	0.07423613028367981	0.26115948
0	86	muiden	6.908872911706567	6.8946843
0	87	siirtymien	9.902487546671182	9.905668
0	88	alussa.	4.293733403086662	3.9014828
0	89	Janukselle	6.8971503442153335	7.291195
0	90	ei	3.4819217355689034	3.4902713
0	91	ollut	1.7648647531168535	1.7645522
0	92	nimitetty	9.936766661703587	9.883464
0	93	tiettyä	7.738249966409057	7.7898784
0	94	pappia,	9.146908713606535	9.150318
0	95	mutta	1.4689000939251855	1.4686906
0	96	itse	7.374728612601757	7.3415585
0	97	ylipappi	10.676714140921831	10.65394
0	98	toimitti	6.175393724814057	6.226904
0	99	hänen	2.48659181734547	2.4881563
0	100	seremoniansa.	11.311856612563133	10.959796
0	101	Janus	1.86057510972023	2.1301272
0	102	edusti	5.102473789011128	5.1867223
0	103	välimaastoa	16.111111134290695	15.473522
0	104	barbarismin	17.285257771611214	17.812828
0	105	ja	0.8334899223409593	0.94413245
0	106	sivilisaation,	11.191016184631735	11.19125
0	107	maaseudun	9.32520367577672	9.272319
0	108	ja	0.22377118034637533	0.27685246
0	109	kaupungin	4.455390959978104	4.1842294
0	110	sekä	3.650392710173037	3.921157
0	111	nuoruuden	9.450897131115198	9.403802
0	112	ja	0.19157931630616076	0.23920639
0	113	aikuisuuden	3.2253379743197	3.10715
0	114	välillä.	2.417975127696991	2.10147
0	115	Muinaisilla	11.900968754431233	12.332304
0	116	kreikkalaisilla	2.6544764798600227	2.647412
0	117	ei	5.601006582553964	5.6115685
0	118	ollut	0.2636861312203109	0.26051617
0	119	vastinetta	9.875277287093922	9.833026
0	120	Janukselle,	3.385455118288519	3.4308844
