(Intercept)	surprisal_buggy	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	33.6438617071995	5.69199134802984	-0.127915097186676	0.0839432628575681	0.15443840488278	22.0921615318569	NA	NA	-2.0284301371645	NA	0.860386382570832	NA	0.21426014586191	NA	NA	NA	NA
2	33.816176888626	5.60422054396608	0.125548476429708	-0.0232843427083623	0.145245006595376	22.3105363270377	NA	NA	-2.27535241659654	NA	0.855681319905212	NA	0.135496751984864	NA	NA	NA	NA
3	35.826557631839	5.54451549793624	0.304436866935403	0.108320226948262	0.0834227846723963	21.9843472794003	NA	NA	-2.54423958516918	NA	0.781913741552023	NA	0.332050214180198	NA	NA	NA	NA
4	36.3055153755823	5.33052562382646	-0.199564977218217	0.0242313050046912	0.202316732260279	22.0924050481739	NA	NA	-2.02514113926966	NA	0.935945095268619	NA	0.135612623080172	NA	NA	NA	NA
5	32.135643659368	5.7089557314906	0.159472653812299	-0.132213288931663	0.300295316694131	22.1446398347541	NA	NA	-2.20086772026443	NA	1.11617645201049	NA	0.0895088611111721	NA	NA	NA	NA
6	31.4030228192423	5.5523191728446	-0.0659233669911928	0.00236500906669958	0.230313962231784	22.5410256638191	NA	NA	-2.06686381419155	NA	0.864081747237544	NA	0.14857174697254	NA	NA	NA	NA
7	33.9163366034375	5.75589401365313	-0.0728261532624924	0.0644406517945733	0.401695656620952	22.2991284372201	NA	NA	-2.11322978863879	NA	0.61198708143503	NA	0.00853885475802679	NA	NA	NA	NA
8	34.3224298884738	5.5718137959726	0.0409413595020245	-0.20376203843297	0.394894906167646	21.8785997920219	NA	NA	-2.05446902847654	NA	1.01627585531478	NA	0.0732761373831341	NA	NA	NA	NA
9	34.2694607645469	5.40816231157589	0.158730187406564	-0.113786239319084	0.159942217984418	22.3761795297101	NA	NA	-2.39657538903067	NA	0.849121004641053	NA	0.260585879301273	NA	NA	NA	NA
10	31.2619481873893	5.47730583709626	-0.135139963773394	0.179956043134229	0.115328040144205	22.3502921246722	NA	NA	-2.06595517359018	NA	0.917244028548241	NA	0.222862234938266	NA	NA	NA	NA
