ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
0	3	3	9021	1002	-4.62908296241621	-4.60802854178231	-4.60740839499989	-4.60180129981186	0.00560709518803648	0.00622724197045876	-4638.34112834104	-4617.24459886588	-4616.62321178989	-4611.00490241148	5.61830937841205	6.23969645439956
0	3	4	9021	1002	-4.66287414101818	-4.62919148673811	-4.6218754865366	-4.61675446078196	0.00512102575463569	0.0124370259561477	-4672.19988930021	-4638.44986971158	-4631.11923750967	-4625.98796970352	5.13126780614402	12.4619000080593
0	3	5	9020	1003	-4.68724920810348	-4.64075109552004	-4.64871577488941	-4.63148115092289	0.0172346239665204	0.00926994459715047	-4701.31095572779	-4654.6733488066	-4662.66192221408	-4645.37559437566	17.2863278384193	9.2977544309424
0	3	6	9021	1002	-4.63890251008141	-4.59278536640134	-4.60849430703968	-4.58750742761148	0.020986879428202	0.00527793878986138	-4648.18031510157	-4601.97093713414	-4617.71129565376	-4596.6824424667	21.0288531870583	5.28849466744123
0	3	7	9021	1002	-4.6344814523759	-4.59226453006602	-4.60373339991488	-4.58508705685391	0.018646343060972	0.00717747321211704	-4643.75041528065	-4601.44905912616	-4612.94086671471	-4594.25723096762	18.6836357470929	7.19182815854037
0	3	8	9021	1002	-4.68009117999612	-4.62919769987183	-4.64562471910301	-4.6231929043763	0.0224318147267093	0.00600479549553601	-4689.45136235612	-4638.45609527158	-4654.91596854121	-4632.43929018505	22.4766783561618	6.0168050865268
0	3	9	9021	1002	-4.61422589847553	-4.58549892159421	-4.59685215870987	-4.58443864628692	0.0124135124229534	0.00106027530729058	-4623.45435027248	-4594.6699194374	-4606.04586302729	-4593.60752357949	12.4383394477991	1.06239585790536
0	3	10	9020	1003	-4.59685640884669	-4.55402395209877	-4.56786482232872	-4.54746071574834	0.0204041065803793	0.00656323635042799	-4610.64697807323	-4567.68602395507	-4581.56841679571	-4561.10309789559	20.4653189001201	6.58292605947918
0	4	1	9020	1003	-4.67496332935886	-4.62546361943543	-4.64504866339729	-4.62087253530533	0.0241761280919528	0.00459108413009357	-4688.98821934694	-4639.34001029373	-4658.98380938748	-4634.73515291125	24.2486564762285	4.60485738248371
0	4	2	9021	1002	-4.65441373779026	-4.61942293354224	-4.61513623400291	-4.60424868343121	0.0108875505717032	0.0151742501110288	-4663.72256526584	-4628.66177940932	-4624.36650647092	-4613.45718079807	10.9093256728465	15.2045986112507
0	4	3	9021	1002	-4.62908296241621	-4.60802854178231	-4.60507811395848	-4.59965441628622	0.00542369767225725	0.00837412549609517	-4638.34112834104	-4617.24459886588	-4614.28827018639	-4608.85372511879	5.43454506760099	8.39087374708652
