ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
1	2	1	9020	1003	-4.67496332935886	-4.64537263633768	-4.64016390679602	-4.6390890923294	0.00107481446662838	0.0062835440082889	-4688.98821934694	-4659.3087542467	-4654.08439851641	-4653.00635960638	1.07803891002823	6.30239464031456
1	2	2	9021	1002	-4.65441373779026	-4.62644935346755	-4.61931942462395	-4.61939315788382	-7.37332598657048e-05	0.00705619558373449	-4663.72256526584	-4635.70225217449	-4628.5580634732	-4628.63194419959	-0.0738807263851413	7.07030797490097
1	2	3	9021	1002	-4.62908296241621	-4.61106301138636	-4.60825887203991	-4.60775834336435	0.00050052867556083	0.00330466802201723	-4638.34112834104	-4620.28513740914	-4617.47538978399	-4616.97386005108	0.501529732911877	3.31127735806149
1	2	4	9021	1002	-4.66287414101818	-4.63548476347464	-4.62465923604926	-4.62594664477625	-0.00128740872698607	0.00953811869839338	-4672.19988930021	-4644.75573300159	-4633.90855452136	-4635.1985380658	-1.28998354443956	9.55719493578999
1	2	5	9020	1003	-4.68724920810348	-4.65452885208089	-4.64678845064538	-4.64724662546421	-0.00045817481883148	0.00728222661668809	-4701.31095572779	-4668.49243863714	-4660.72881599731	-4661.1883653406	-0.459549343288018	7.30407329653826
1	2	6	9021	1002	-4.63890251008141	-4.61306908591015	-4.59888590716242	-4.60107270232017	-0.00218679515775211	0.0119963835899783	-4648.18031510157	-4622.29522408197	-4608.08367897674	-4610.27484772481	-2.19116874806787	12.0203763571581
1	2	7	9021	1002	-4.6344814523759	-4.60908421642023	-4.60440616686455	-4.60333018780025	0.00107597906430446	0.00575402861998331	-4643.75041528065	-4618.30238485307	-4613.61497919828	-4612.53684817585	1.0781310224329	5.76553667722328
1	2	8	9021	1002	-4.68009117999612	-4.63505860580242	-4.64022667238704	-4.63597359772513	0.00425307466190805	-0.00091499192271538	-4689.45136235612	-4644.32872301402	-4649.50712573182	-4645.24554492058	4.2615808112314	-0.916821906560472
1	2	9	9021	1002	-4.61422589847553	-4.59949685767154	-4.59746784175749	-4.5970783691087	0.000389472648788747	0.00241848856284399	-4623.45435027248	-4608.69585138688	-4606.662777441	-4606.27252584691	0.390251594086294	2.42332553996948
1	2	10	9020	1003	-4.59685640884669	-4.57095111471922	-4.57040316933797	-4.5682935075082	0.00210966182977135	0.00265760721102204	-4610.64697807323	-4584.66396806338	-4584.11437884599	-4581.99838803073	2.11599081526037	2.66558003265527
1	4	1	9020	1003	-4.67496332935886	-4.64537263633768	-4.64504865995675	-4.63988742139456	0.00516123856218975	0.00548521494312215	-4688.98821934694	-4659.3087542467	-4658.98380593662	-4653.80708365875	5.17672227787534	5.50167058795159
1	4	2	9021	1002	-4.65441373779026	-4.62644935346755	-4.61513623363385	-4.61454367374922	0.000592559884624144	0.011905679718331	-4663.72256526584	-4635.70225217449	-4624.36650610111	-4623.77276109672	0.593745004393895	11.9294910777671
1	4	3	9021	1002	-4.62908296241621	-4.61106301138636	-4.60507811045472	-4.6044819249708	0.000596185483916045	0.00658108641556421	-4638.34112834104	-4620.28513740914	-4614.28826667562	-4613.69088882074	0.597377854883234	6.59424858839611
1	4	4	9021	1002	-4.66287414101818	-4.63548476347464	-4.62390361389511	-4.62405964976765	-0.000156035872543647	0.0114251137069896	-4672.19988930021	-4644.75573300159	-4633.1514211229	-4633.30776906719	-0.156347944289337	11.4479639344027
1	4	5	9020	1003	-4.68724920810348	-4.65452885208089	-4.64747853989397	-4.6463935424573	0.00108499743666801	0.00813530962359366	-4701.31095572779	-4668.49243863714	-4661.42097551365	-4660.33272308467	1.08825242897728	8.15971555246415
1	4	6	9021	1002	-4.63890251008141	-4.61306908591015	-4.61015217742329	-4.60718502787781	0.00296714954547639	0.00588405803233361	-4648.18031510157	-4622.29522408197	-4619.37248177814	-4616.39939793357	2.97308384456755	5.89582614839765
1	4	7	9021	1002	-4.6344814523759	-4.60908421642023	-4.6067445224814	-4.60443079893586	0.00231372354554171	0.00465341748437087	-4643.75041528065	-4618.30238485307	-4615.95801152636	-4613.63966053373	2.31835099263208	4.66272431933976
1	4	8	9021	1002	-4.68009117999612	-4.63505860580242	-4.64838537902456	-4.637235165137	0.0111502138875554	-0.00217655933458172	-4689.45136235612	-4644.32872301402	-4657.6821497826	-4646.50963546727	11.1725143153308	-2.18091245325013
1	4	9	9021	1002	-4.61422589847553	-4.59949685767154	-4.60313346138699	-4.59872787975282	0.00440558163416505	0.000768977918716551	-4623.45435027248	-4608.69585138688	-4612.33972830976	-4607.92533551233	4.41439279743372	0.770515874553894
1	4	10	9020	1003	-4.59685640884669	-4.57095111471922	-4.56781046956944	-4.56396279020524	0.00384767936420793	0.00698832451398879	-4610.64697807323	-4584.66396806338	-4581.51390097815	-4577.65467857585	3.85922240230047	7.00928948753153
2	1	1	9020	1003	-4.67496332935886	-4.655745863458	-4.62651534409605	-4.62830408355324	-0.00178873945718827	0.0274417799047582	-4688.98821934694	-4669.71310104837	-4640.39489012834	-4642.1889958039	-1.79410567555988	27.5241052444726
2	1	2	9021	1002	-4.65441373779026	-4.63398764299526	-4.61914251129194	-4.61795370629251	0.00118880499942797	0.0160339367027502	-4663.72256526584	-4643.25561828125	-4628.38079631452	-4627.1896137051	1.19118260942651	16.0660045761551
2	1	3	9021	1002	-4.62908296241621	-4.61590279066234	-4.61014240705739	-4.60948232356751	0.00066008348987534	0.00642046709483246	-4638.34112834104	-4625.13459624367	-4619.3626918715	-4618.70128821465	0.661403656855327	6.43330802902165
2	1	4	9021	1002	-4.66287414101818	-4.64399092096012	-4.62664247373605	-4.62501320526058	0.00162926847547062	0.018977715699541	-4672.19988930021	-4653.27890280205	-4635.89575868353	-4634.26323167111	1.63252701242072	19.0156711309401
2	1	5	9020	1003	-4.68724920810348	-4.66438036175495	-4.64158258054203	-4.64054024358588	0.00104233695614386	0.0238401181690655	-4701.31095572779	-4678.37350284021	-4655.50732828365	-4654.46186431664	1.04546396701244	23.9116385235729
2	1	6	9021	1002	-4.63890251008141	-4.63014300183466	-4.59859373065784	-4.60097807383817	-0.00238434318032699	0.0291649279964918	-4648.18031510157	-4639.40328783833	-4607.79091811916	-4610.18002998585	-2.38911186668702	29.2232578524854
2	1	7	9021	1002	-4.6344814523759	-4.61936119889151	-4.60176327990659	-4.6002964502016	0.00146682970499157	0.0190647486899129	-4643.75041528065	-4628.59992128929	-4610.9668064664	-4609.497043102	1.46976336440184	19.1028781872928
2	1	8	9021	1002	-4.68009117999612	-4.65256116715512	-4.63170375546904	-4.63037385936886	0.0013298961001782	0.0221873077862611	-4689.45136235612	-4661.86628948943	-4640.96716297998	-4639.6346070876	1.33255589237797	22.2316824018335
2	1	9	9021	1002	-4.61422589847553	-4.60120838971022	-4.59670886980527	-4.59546060690253	0.00124826290273727	0.00574778280769017	-4623.45435027248	-4610.41080648964	-4605.90228754488	-4604.65152811634	1.25075942854255	5.75927837330528
