comparison	predictor_family	predictor_context	ngram_context	context_limited_context	layer	fold	n_train	n_test	ll_m0_mean	ll_predictor_mean	ll_layer_mean	ll_joint_mean	delta_predictor_given_layer_mean	delta_layer_given_predictor_mean	delta_n_given_l_mean	delta_l_given_n_mean	delta_c_given_l_mean	delta_l_given_c_mean	ll_m0_sum	ll_predictor_sum	ll_layer_sum	ll_joint_sum	delta_predictor_given_layer_sum	delta_layer_given_predictor_sum	delta_n_given_l_sum	delta_l_given_n_sum	delta_c_given_l_sum	delta_l_given_c_sum
ngram_vs_internal_layer	ngram	2	2	NA	2	2	409	45	-4.55227129162572	-4.55957933697678	-4.48114871338636	-4.51222873510973	-0.0310800217233647	0.0473506018670493	-0.0310800217233647	0.0473506018670493	NA	NA	-204.852208123157	-205.181070163955	-201.651692102386	-203.050293079938	-1.39860097755138	2.13077708401724	-1.39860097755138	2.13077708401724	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	3	409	45	-4.83691345434996	-4.79585213655962	-4.79882772633739	-4.76903247908827	0.0297952472491145	0.0268196574713491	0.0297952472491145	0.0268196574713491	NA	NA	-217.661105445748	-215.813346145183	-215.947247685182	-214.606461558972	1.34078612621013	1.20688458621069	1.34078612621013	1.20688458621069	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	4	408	46	-4.84394400575021	-4.84895328446683	-4.84006001916468	-4.88527364690628	-0.0452136277415942	-0.036320362439441	-0.0452136277415942	-0.036320362439441	NA	NA	-222.82142426451	-223.051851085474	-222.642760881575	-224.722587757689	-2.07982687611337	-1.6707366722143	-2.07982687611337	-1.6707366722143	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	5	409	45	-4.44826430396403	-4.46732174591472	-4.41708646359543	-4.44900688781245	-0.0319204242170263	0.0183148581022685	-0.0319204242170263	0.0183148581022685	NA	NA	-200.171893678381	-201.029478566162	-198.768890861794	-200.20530995156	-1.43641908976619	0.824168614602058	-1.43641908976619	0.824168614602058	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	6	409	45	-4.63368851310806	-4.56545815964354	-4.59649434493655	-4.54563719039854	0.0508571545380025	0.0198209692449973	0.0508571545380025	0.0198209692449973	NA	NA	-208.515983089863	-205.445617183959	-206.842245522145	-204.553673567934	2.28857195421014	0.891943616024889	2.28857195421014	0.891943616024889	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	7	408	46	-4.99254488935761	-4.95121004407333	-4.92539482950754	-4.9125592797221	0.0128355497854349	0.0386507643512299	0.0128355497854349	0.0386507643512299	NA	NA	-229.65706491045	-227.755662027373	-226.568162157347	-225.977726867217	0.59043529012996	1.77793516015657	0.59043529012996	1.77793516015657	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	8	409	45	-4.50404071539604	-4.44552070726186	-4.43399239610958	-4.40666983594424	0.0273225601653451	0.0388508713176217	0.0273225601653451	0.0388508713176217	NA	NA	-202.681832192822	-200.048431826784	-199.529657824931	-198.300142617491	1.22951520744053	1.74828920929298	1.22951520744053	1.74828920929298	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	9	409	45	-4.58087065183731	-4.51137953736139	-4.5323573815859	-4.49667717575627	0.0356802058296299	0.0147023616051225	0.0356802058296299	0.0147023616051225	NA	NA	-206.139179332679	-203.012079181263	-203.956082171366	-202.350472909032	1.6056092623333	0.661606272230529	1.6056092623333	0.661606272230529	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	2	10	408	46	-4.76365841592551	-4.75116769180774	-4.73180691619642	-4.71754030808362	0.0142666081128056	0.0336273837241219	0.0142666081128056	0.0336273837241219	NA	NA	-219.128287132574	-218.553713823156	-217.663118145035	-217.006854171846	0.656263973189084	1.54685965130963	0.656263973189084	1.54685965130963	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	1	408	46	-4.48649557711874	-4.54287968972877	-4.60865871017769	-4.61561969055653	-0.00696098037883441	-0.0727400008277597	-0.00696098037883441	-0.0727400008277597	NA	NA	-206.378796547462	-208.972465727523	-211.998300668174	-212.3185057656	-0.320205097426367	-3.34604003807692	-0.320205097426367	-3.34604003807692	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	2	409	45	-4.55227129162572	-4.55957933697678	-4.48823283849737	-4.51439648966525	-0.0261636511678756	0.0451828473115272	-0.0261636511678756	0.0451828473115272	NA	NA	-204.852208123157	-205.181070163955	-201.970477732382	-203.147842034936	-1.17736430255437	2.03322812901877	-1.17736430255437	2.03322812901877	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	3	409	45	-4.83691345434996	-4.79585213655962	-4.79615057846598	-4.76642936101696	0.029721217449028	0.0294227755426668	0.029721217449028	0.0294227755426668	NA	NA	-217.661105445748	-215.813346145183	-215.826776030969	-214.489321245763	1.33745478520623	1.32402489941998	1.33745478520623	1.32402489941998	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	4	408	46	-4.84394400575021	-4.84895328446683	-4.78714216828673	-4.84035361797012	-0.0532114496833902	0.00859966649671673	-0.0532114496833902	0.00859966649671673	NA	NA	-222.82142426451	-223.051851085474	-220.208539741189	-222.656266426625	-2.44772668543592	0.395584658848975	-2.44772668543592	0.395584658848975	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	5	409	45	-4.44826430396403	-4.46732174591472	-4.41926478521099	-4.44819484624741	-0.0289300610364158	0.0191268996673122	-0.0289300610364158	0.0191268996673122	NA	NA	-200.171893678381	-201.029478566162	-198.866915334495	-200.168768081133	-1.30185274663873	0.860710485029017	-1.30185274663873	0.860710485029017	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	6	409	45	-4.63368851310806	-4.56545815964354	-4.60099709959861	-4.55074042428182	0.050256675316791	0.0147177353617254	0.050256675316791	0.0147177353617254	NA	NA	-208.515983089863	-205.445617183959	-207.044869481937	-204.783319092682	2.26155038925555	0.66229809127762	2.26155038925555	0.66229809127762	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	7	408	46	-4.99254488935761	-4.95121004407333	-4.92337820629417	-4.91141577957748	0.0119624267166962	0.0397942644958578	0.0119624267166962	0.0397942644958578	NA	NA	-229.65706491045	-227.755662027373	-226.475397489532	-225.925125860564	0.550271628968062	1.83053616680948	0.550271628968062	1.83053616680948	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	8	409	45	-4.50404071539604	-4.44552070726186	-4.43076462208374	-4.40542158127631	0.0253430408074244	0.0400991259855452	0.0253430408074244	0.0400991259855452	NA	NA	-202.681832192822	-200.048431826784	-199.384407993768	-198.243971157434	1.14043683633409	1.80446066934954	1.14043683633409	1.80446066934954	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	9	409	45	-4.58087065183731	-4.51137953736139	-4.54117332056061	-4.50346596719373	0.0377073533668808	0.00791357016766359	0.0377073533668808	0.00791357016766359	NA	NA	-206.139179332679	-203.012079181263	-204.352799425227	-202.655968523718	1.6968309015096	0.356110657544889	1.6968309015096	0.356110657544889	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	3	10	408	46	-4.76365841592551	-4.75116769180774	-4.71813637219588	-4.71868245966956	-0.00054608747367979	0.0324852321381757	-0.00054608747367979	0.0324852321381757	NA	NA	-219.128287132574	-218.553713823156	-217.034273121011	-217.0593931448	-0.0251200237892988	1.49432067835608	-0.0251200237892988	1.49432067835608	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	1	408	46	-4.48649557711874	-4.54287968972877	-4.5868562301405	-4.58817160402032	-0.00131537387981773	-0.0452919142915515	-0.00131537387981773	-0.0452919142915515	NA	NA	-206.378796547462	-208.972465727523	-210.995386586463	-211.055893784935	-0.0605071984716119	-2.08342805741137	-0.0605071984716119	-2.08342805741137	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	2	409	45	-4.55227129162572	-4.55957933697678	-4.498216854758	-4.52857614516545	-0.0303592904074481	0.0310031918113305	-0.0303592904074481	0.0310031918113305	NA	NA	-204.852208123157	-205.181070163955	-202.41975846411	-203.785926532445	-1.36616806833516	1.39514363150991	-1.36616806833516	1.39514363150991	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	3	409	45	-4.83691345434996	-4.79585213655962	-4.77744811086866	-4.75953482435212	0.0179132865165395	0.0363173122075073	0.0179132865165395	0.0363173122075073	NA	NA	-217.661105445748	-215.813346145183	-214.985164989089	-214.179067095845	0.806097893244271	1.63427904933783	0.806097893244271	1.63427904933783	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	4	408	46	-4.84394400575021	-4.84895328446683	-4.76973442948934	-4.83310724680826	-0.0633728173189203	0.0158460376585712	-0.0633728173189203	0.0158460376585712	NA	NA	-222.82142426451	-223.051851085474	-219.40778375651	-222.32293335318	-2.91514959667032	0.728917732294263	-2.91514959667032	0.728917732294263	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	5	409	45	-4.44826430396403	-4.46732174591472	-4.42402994082059	-4.45266082319848	-0.0286308823778887	0.0146609227162458	-0.0286308823778887	0.0146609227162458	NA	NA	-200.171893678381	-201.029478566162	-199.081347336926	-200.369737043931	-1.28838970700497	0.659741522231059	-1.28838970700497	0.659741522231059	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	6	409	45	-4.63368851310806	-4.56545815964354	-4.58713817901021	-4.54422313861458	0.0429150403956298	0.0212350210289571	0.0429150403956298	0.0212350210289571	NA	NA	-208.515983089863	-205.445617183959	-206.42121805546	-204.490041237656	1.93117681780336	0.955575946303071	1.93117681780336	0.955575946303071	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	7	408	46	-4.99254488935761	-4.95121004407333	-4.92938745279561	-4.91729104910794	0.0120964036876643	0.0339189949653909	0.0120964036876643	0.0339189949653909	NA	NA	-229.65706491045	-227.755662027373	-226.751822828598	-226.195388258965	0.556434569632529	1.56027376840797	0.556434569632529	1.56027376840797	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	8	409	45	-4.50404071539604	-4.44552070726186	-4.43109112291487	-4.41242883595077	0.0186622869641022	0.0330918713110897	0.0186622869641022	0.0330918713110897	NA	NA	-202.681832192822	-200.048431826784	-199.399100531169	-198.559297617785	0.839802913384602	1.48913420899905	0.839802913384602	1.48913420899905	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	9	409	45	-4.58087065183731	-4.51137953736139	-4.53902138470343	-4.50197224805611	0.0370491366473225	0.00940728930528412	0.0370491366473225	0.00940728930528412	NA	NA	-206.139179332679	-203.012079181263	-204.255962311654	-202.588751162525	1.66721114912949	0.423328018737806	1.66721114912949	0.423328018737806	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	4	10	408	46	-4.76365841592551	-4.75116769180774	-4.713317550556	-4.71768770319249	-0.00437015263649254	0.0334799886152508	-0.00437015263649254	0.0334799886152508	NA	NA	-219.128287132574	-218.553713823156	-216.812607325576	-217.013634346854	-0.201027021278662	1.54007947630154	-0.201027021278662	1.54007947630154	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	1	408	46	-4.48649557711874	-4.54287968972877	-4.54246128377866	-4.54557652256872	-0.00311523879005815	-0.00269683283994926	-0.00311523879005815	-0.00269683283994926	NA	NA	-206.378796547462	-208.972465727523	-208.953219053818	-209.096520038161	-0.143300984342659	-0.124054310637632	-0.143300984342659	-0.124054310637632	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	2	409	45	-4.55227129162572	-4.55957933697678	-4.49740364937487	-4.53463394753	-0.0372302981551247	0.0249453894467768	-0.0372302981551247	0.0249453894467768	NA	NA	-204.852208123157	-205.181070163955	-202.383164221869	-204.05852763885	-1.67536341698059	1.12254252510499	-1.67536341698059	1.12254252510499	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	3	409	45	-4.83691345434996	-4.79585213655962	-4.76371127748985	-4.75855386347775	0.00515741401209802	0.0372982730818725	0.00515741401209802	0.0372982730818725	NA	NA	-217.661105445748	-215.813346145183	-214.367007487043	-214.134923856499	0.232083630544423	1.67842228868426	0.232083630544423	1.67842228868426	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	4	408	46	-4.84394400575021	-4.84895328446683	-4.76078966636345	-4.8177507453183	-0.0569610789548518	0.0312025391485324	-0.0569610789548518	0.0312025391485324	NA	NA	-222.82142426451	-223.051851085474	-218.996324652719	-221.616534284642	-2.62020963192319	1.43531680083248	-2.62020963192319	1.43531680083248	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	5	409	45	-4.44826430396403	-4.46732174591472	-4.42176177504673	-4.45035571502295	-0.0285939399762185	0.016966030891771	-0.0285939399762185	0.016966030891771	NA	NA	-200.171893678381	-201.029478566162	-198.979279877103	-200.266007176033	-1.2867272989298	0.763471390129695	-1.2867272989298	0.763471390129695	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	6	409	45	-4.63368851310806	-4.56545815964354	-4.58540438803818	-4.5467805822013	0.038623805836874	0.0186775774422392	0.038623805836874	0.0186775774422392	NA	NA	-208.515983089863	-205.445617183959	-206.343197461718	-204.605126199059	1.73807126265933	0.840490984900754	1.73807126265933	0.840490984900754	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	7	408	46	-4.99254488935761	-4.95121004407333	-4.92692581528027	-4.91756788904999	0.00935792623027965	0.0336421550233439	0.00935792623027965	0.0336421550233439	NA	NA	-229.65706491045	-227.755662027373	-226.638587502892	-226.2081228963	0.430464606592892	1.54753913107385	0.430464606592892	1.54753913107385	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	8	409	45	-4.50404071539604	-4.44552070726186	-4.4302478020015	-4.42221431636844	0.00803348563305839	0.0233063908934144	0.00803348563305839	0.0233063908934144	NA	NA	-202.681832192822	-200.048431826784	-199.361151090068	-198.99964423658	0.361506853487612	1.04878759020363	0.361506853487612	1.04878759020363	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	9	409	45	-4.58087065183731	-4.51137953736139	-4.55692065257331	-4.51755959571443	0.0393610568588807	-0.00618005835303759	0.0393610568588807	-0.00618005835303759	NA	NA	-206.139179332679	-203.012079181263	-205.061429365799	-203.290181807149	1.77124755864961	-0.278102625886675	1.77124755864961	-0.278102625886675	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	10	408	46	-4.76365841592551	-4.75116769180774	-4.75656363421873	-4.75954368271652	-0.00298004849778355	-0.00837599090877816	-0.00298004849778355	-0.00837599090877816	NA	NA	-219.128287132574	-218.553713823156	-218.801927174062	-218.93900940496	-0.137082230898017	-0.385295581803774	-0.137082230898017	-0.385295581803774	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	1	408	46	-4.48649557711874	-4.54287968972877	-4.54982778864202	-4.54900173849336	0.000826050148658553	-0.00612204876459455	0.000826050148658553	-0.00612204876459455	NA	NA	-206.378796547462	-208.972465727523	-209.292078277533	-209.254079970695	0.0379983068382899	-0.281614243171362	0.0379983068382899	-0.281614243171362	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	2	409	45	-4.55227129162572	-4.55957933697678	-4.50283898928398	-4.53752483116535	-0.0346858418813634	0.0220545058114281	-0.0346858418813634	0.0220545058114281	NA	NA	-204.852208123157	-205.181070163955	-202.627754517779	-204.188617402441	-1.56086288466136	0.992452761514272	-1.56086288466136	0.992452761514272	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	3	409	45	-4.83691345434996	-4.79585213655962	-4.75397662906952	-4.75683901911849	-0.0028623900489686	0.0390131174411366	-0.0028623900489686	0.0390131174411366	NA	NA	-217.661105445748	-215.813346145183	-213.928948308128	-214.057755860332	-0.128807552203568	1.75559028485114	-0.128807552203568	1.75559028485114	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	4	408	46	-4.84394400575021	-4.84895328446683	-4.76331371995326	-4.81816126727064	-0.0548475473173786	0.0307920171961991	-0.0548475473173786	0.0307920171961991	NA	NA	-222.82142426451	-223.051851085474	-219.11243111785	-221.635418294449	-2.52298717659943	1.41643279102513	-2.52298717659943	1.41643279102513	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	5	409	45	-4.44826430396403	-4.46732174591472	-4.42505267250129	-4.4521615493371	-0.0271088768358148	0.0151601965776198	-0.0271088768358148	0.0151601965776198	NA	NA	-200.171893678381	-201.029478566162	-199.127370262558	-200.34726972017	-1.21989945761166	0.682208845992875	-1.21989945761166	0.682208845992875	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	6	409	45	-4.63368851310806	-4.56545815964354	-4.58690195239298	-4.54509211234404	0.0418098400489386	0.0203660472995031	0.0418098400489386	0.0203660472995031	NA	NA	-208.515983089863	-205.445617183959	-206.410587857684	-204.529145055482	1.88144280220226	0.916472128477665	1.88144280220226	0.916472128477665	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	7	408	46	-4.99254488935761	-4.95121004407333	-4.91832963658678	-4.912296217894	0.00603341869277951	0.0389138261793356	0.00603341869277951	0.0389138261793356	NA	NA	-229.65706491045	-227.755662027373	-226.243163282992	-225.965626023124	0.277537259867842	1.79003600424946	0.277537259867842	1.79003600424946	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	8	409	45	-4.50404071539604	-4.44552070726186	-4.44832619365831	-4.43752825016207	0.0107979434962404	0.00799245709978802	0.0107979434962404	0.00799245709978802	NA	NA	-202.681832192822	-200.048431826784	-200.174678714624	-199.688771257293	0.485907457330796	0.359660569490444	0.485907457330796	0.359660569490444	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	9	409	45	-4.58087065183731	-4.51137953736139	-4.55071103627378	-4.51214421305585	0.0385668232179359	-0.000764675694451711	0.0385668232179359	-0.000764675694451711	NA	NA	-206.139179332679	-203.012079181263	-204.78199663232	-203.046489587513	1.73550704480712	-0.0344104062503163	1.73550704480712	-0.0344104062503163	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	10	408	46	-4.76365841592551	-4.75116769180774	-4.76538114242777	-4.77954345406037	-0.014162311632596	-0.0283757622526268	-0.014162311632596	-0.0283757622526268	NA	NA	-219.128287132574	-218.553713823156	-219.207532551677	-219.858998886777	-0.651466335099428	-1.30528506362083	-0.651466335099428	-1.30528506362083	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	1	408	46	-4.48649557711874	-4.54287968972877	-4.53064355482115	-4.53177390893288	-0.00113035411172202	0.0111057807958908	-0.00113035411172202	0.0111057807958908	NA	NA	-206.378796547462	-208.972465727523	-208.409603521773	-208.461599810912	-0.0519962891392254	0.510865916610953	-0.0519962891392254	0.510865916610953	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	2	409	45	-4.55227129162572	-4.55957933697678	-4.48300113507876	-4.52078041546624	-0.0377792803874799	0.0387989215105353	-0.0377792803874799	0.0387989215105353	NA	NA	-204.852208123157	-205.181070163955	-201.735051078544	-203.435118695981	-1.70006761743659	1.74595146797412	-1.70006761743659	1.74595146797412	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	3	409	45	-4.83691345434996	-4.79585213655962	-4.7350339698375	-4.75040317468686	-0.0153692048493657	0.0454489618727614	-0.0153692048493657	0.0454489618727614	NA	NA	-217.661105445748	-215.813346145183	-213.076528642687	-213.768142860909	-0.691614218221474	2.04520328427424	-0.691614218221474	2.04520328427424	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	4	408	46	-4.84394400575021	-4.84895328446683	-4.74131254802231	-4.78783811269292	-0.0465255646706044	0.0611151717739187	-0.0465255646706044	0.0611151717739187	NA	NA	-222.82142426451	-223.051851085474	-218.100377209026	-220.240553183874	-2.14017597484784	2.81129790160023	-2.14017597484784	2.81129790160023	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	5	409	45	-4.44826430396403	-4.46732174591472	-4.41289223533104	-4.44330292122924	-0.0304106858982065	0.0240188246854771	-0.0304106858982065	0.0240188246854771	NA	NA	-200.171893678381	-201.029478566162	-198.580150589897	-199.948631455316	-1.36848086541929	1.08084711084646	-1.36848086541929	1.08084711084646	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	6	409	45	-4.63368851310806	-4.56545815964354	-4.59175106796024	-4.55875682395438	0.0329942440058604	0.00670133568916409	0.0329942440058604	0.00670133568916409	NA	NA	-208.515983089863	-205.445617183959	-206.628798058211	-205.144057077947	1.48474098026369	0.301560106012374	1.48474098026369	0.301560106012374	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	7	408	46	-4.99254488935761	-4.95121004407333	-4.90796155609902	-4.90038136848874	0.00758018761028278	0.0508286755845919	0.00758018761028278	0.0508286755845919	NA	NA	-229.65706491045	-227.755662027373	-225.766231580555	-225.417542950482	0.348688630072985	2.33811907689122	0.348688630072985	2.33811907689122	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	8	409	45	-4.50404071539604	-4.44552070726186	-4.4431957049629	-4.43560588426595	0.0075898206969498	0.00991482299590984	0.0075898206969498	0.00991482299590984	NA	NA	-202.681832192822	-200.048431826784	-199.94380672333	-199.602264791968	0.341541931362741	0.446167034815943	0.341541931362741	0.446167034815943	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	9	409	45	-4.58087065183731	-4.51137953736139	-4.52211866995472	-4.50130291292182	0.0208157570328993	0.0100766244395709	0.0208157570328993	0.0100766244395709	NA	NA	-206.139179332679	-203.012079181263	-203.495340147963	-202.558631081482	0.936709066480489	0.453448099780729	0.936709066480489	0.453448099780729	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	10	408	46	-4.76365841592551	-4.75116769180774	-4.77381367522826	-4.78056468998479	-0.0067510147565315	-0.0293969981770505	-0.0067510147565315	-0.0293969981770505	NA	NA	-219.128287132574	-218.553713823156	-219.5954290605	-219.9059757393	-0.310546678800421	-1.3522619161443	-0.310546678800421	-1.3522619161443	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	1	408	46	-4.48649557711874	-4.54287968972877	-4.54186038112822	-4.54298061485359	-0.0011202337253744	-0.000100925124827178	-0.0011202337253744	-0.000100925124827178	NA	NA	-206.378796547462	-208.972465727523	-208.925577531898	-208.977108283265	-0.0515307513672099	-0.00464255574203776	-0.0515307513672099	-0.00464255574203776	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	2	409	45	-4.55227129162572	-4.55957933697678	-4.49164832147757	-4.53842761741132	-0.0467792959337539	0.0211517195654514	-0.0467792959337539	0.0211517195654514	NA	NA	-204.852208123157	-205.181070163955	-202.124174466491	-204.22924278351	-2.10506831701895	0.951827380445309	-2.10506831701895	0.951827380445309	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	3	409	45	-4.83691345434996	-4.79585213655962	-4.70332895033936	-4.72900343632934	-0.025674485989982	0.0668487002302802	-0.025674485989982	0.0668487002302802	NA	NA	-217.661105445748	-215.813346145183	-211.649802765271	-212.80515463482	-1.15535186954918	3.00819151036262	-1.15535186954918	3.00819151036262	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	4	408	46	-4.84394400575021	-4.84895328446683	-4.73680301465228	-4.78410540114056	-0.0473023864882842	0.0648478833262738	-0.0473023864882842	0.0648478833262738	NA	NA	-222.82142426451	-223.051851085474	-217.892938674005	-220.068848452466	-2.17590977846109	2.9830026330086	-2.17590977846109	2.9830026330086	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	5	409	45	-4.44826430396403	-4.46732174591472	-4.39088829938537	-4.41721359401699	-0.0263252946316204	0.050108151897728	-0.0263252946316204	0.050108151897728	NA	NA	-200.171893678381	-201.029478566162	-197.589973472342	-198.774611730765	-1.18463825842289	2.25486683539776	-1.18463825842289	2.25486683539776	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	6	409	45	-4.63368851310806	-4.56545815964354	-4.58782012950115	-4.55558880967097	0.0322313198301796	0.00986934997256839	0.0322313198301796	0.00986934997256839	NA	NA	-208.515983089863	-205.445617183959	-206.451905827552	-205.001496435194	1.45040939235804	0.444120748765556	1.45040939235804	0.444120748765556	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	7	408	46	-4.99254488935761	-4.95121004407333	-4.92491494752249	-4.91351321362199	0.0114017339005006	0.0376968304513481	0.0114017339005006	0.0376968304513481	NA	NA	-229.65706491045	-227.755662027373	-226.546087586034	-226.021607826611	0.524479759423031	1.73405420076202	0.524479759423031	1.73405420076202	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	8	409	45	-4.50404071539604	-4.44552070726186	-4.4208657686586	-4.41411854672431	0.00674722193429478	0.0314021605375512	0.00674722193429478	0.0314021605375512	NA	NA	-202.681832192822	-200.048431826784	-198.938959589637	-198.635334602594	0.303624987043264	1.41309722418981	0.303624987043264	1.41309722418981	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	9	409	45	-4.58087065183731	-4.51137953736139	-4.49719011735345	-4.48331008882295	0.0138800285305001	0.0280694485384485	0.0138800285305001	0.0280694485384485	NA	NA	-206.139179332679	-203.012079181263	-202.373555280905	-201.748953997033	0.624601283872551	1.26312518423023	0.624601283872551	1.26312518423023	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	10	408	46	-4.76365841592551	-4.75116769180774	-4.7606762774015	-4.76416332110186	-0.00348704370036668	-0.0129956292941245	-0.00348704370036668	-0.0129956292941245	NA	NA	-219.128287132574	-218.553713823156	-218.991108760469	-219.151512770686	-0.160404010216865	-0.597798947529725	-0.160404010216865	-0.597798947529725	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	1	408	46	-4.48649557711874	-4.54287968972877	-4.53353051231492	-4.53264082153039	0.000889690784530828	0.0102388681983783	0.000889690784530828	0.0102388681983783	NA	NA	-206.378796547462	-208.972465727523	-208.542403566486	-208.501477790398	0.0409257760884429	0.470987937125415	0.0409257760884429	0.470987937125415	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	2	409	45	-4.55227129162572	-4.55957933697678	-4.51680796201622	-4.55806631402679	-0.0412583520105683	0.00151302294998601	-0.0412583520105683	0.00151302294998601	NA	NA	-204.852208123157	-205.181070163955	-203.25635829073	-205.112984131206	-1.85662584047554	0.0680860327494202	-1.85662584047554	0.0680860327494202	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	3	409	45	-4.83691345434996	-4.79585213655962	-4.69360273857482	-4.71765468956231	-0.0240519509874817	0.0781974469973177	-0.0240519509874817	0.0781974469973177	NA	NA	-217.661105445748	-215.813346145183	-211.212123235867	-212.294461030304	-1.08233779443663	3.51888511487931	-1.08233779443663	3.51888511487931	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	4	408	46	-4.84394400575021	-4.84895328446683	-4.74056729276657	-4.77619718339785	-0.0356298906312871	0.0727561010689799	-0.0356298906312871	0.0727561010689799	NA	NA	-222.82142426451	-223.051851085474	-218.066095467262	-219.705070436301	-1.6389749690392	3.34678064917307	-1.6389749690392	3.34678064917307	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	5	409	45	-4.44826430396403	-4.46732174591472	-4.40392330880057	-4.42703243383858	-0.0231091250380171	0.0402893120761387	-0.0231091250380171	0.0402893120761387	NA	NA	-200.171893678381	-201.029478566162	-198.176548896025	-199.216459522736	-1.03991062671079	1.81301904342621	-1.03991062671079	1.81301904342621	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	6	409	45	-4.63368851310806	-4.56545815964354	-4.56819753943361	-4.53553236824474	0.0326651711888752	0.0299257913988038	0.0326651711888752	0.0299257913988038	NA	NA	-208.515983089863	-205.445617183959	-205.568889274513	-204.098956571013	1.46993270349941	1.34666061294618	1.46993270349941	1.34666061294618	NA	NA
