	text_id	word_id	ref_token	skipped	time	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0	En	0.34210526315789475	98.84210526315789	-79.93696871347498	2.0	En	18.32756805419922	16.689243	1															
1	1	1	las	0.10526315789473684	204.89473684210526	26.115662865472387	3.0	las	6.586626021657139	8.770161	1	En			18.32756805419922			16.689243			1.0			2.0		
2	1	2	antiguas	0.02631578947368421	217.3684210526316	38.5893470759987	8.0	antiguas	6.311968276742846	6.312356	1	las	En		6.586626021657139	18.32756805419922		8.770161	16.689243		1.0	1.0		3.0	2.0	
3	1	3	mitología	0.02631578947368421	312.3157894736842	133.53671549705135	9.0	mitología	12.81576464138925	12.795889	1	antiguas	las	En	6.311968276742846	6.586626021657139	18.32756805419922	6.312356	8.770161	16.689243	1.0	1.0	1.0	8.0	3.0	2.0
4	1	4	y	0.5789473684210527	84.26315789473684	-94.51591608189604	1.0	y	4.846802323125303	4.864695	1	mitología	antiguas	las	12.81576464138925	6.311968276742846	6.586626021657139	12.795889	6.312356	8.770161	1.0	1.0	1.0	9.0	8.0	3.0
5	1	5	religión	0.07894736842105263	292.7894736842105	114.01039970757766	8.0	religión	2.8684250861406326	2.8279955	1	y	mitología	antiguas	4.846802323125303	12.81576464138925	6.311968276742846	4.864695	12.795889	6.312356	1.0	1.0	1.0	1.0	9.0	8.0
6	1	6	romana,	0.05263157894736842	308.0263157894737	129.24724181284083	7.0	romana,	3.988447395153344	4.03136	1	religión	y	mitología	2.8684250861406326	4.846802323125303	12.81576464138925	2.8279955	4.864695	12.795889	1.0	1.0	1.0	8.0	1.0	9.0
7	1	7	Jano	0.13157894736842105	243.78947368421052	65.01039970757766	4.0	Jano	13.523013055324554	13.226887	1	romana,	religión	y	3.988447395153344	2.8684250861406326	4.846802323125303	4.03136	2.8279955	4.864695	1.0	1.0	1.0	7.0	8.0	1.0
8	1	8	es	0.2894736842105263	162.39473684210526	-16.384337134527613	2.0	es	3.0975109338760376	3.3887625	1	Jano	romana,	religión	13.523013055324554	3.988447395153344	2.8684250861406326	13.226887	4.03136	2.8279955	1.0	1.0	1.0	4.0	7.0	8.0
9	1	9	el	0.2631578947368421	177.52631578947367	-1.2527581871591915	2.0	el	1.2023249076446518	1.2128304	1	es	Jano	romana,	3.0975109338760376	13.523013055324554	3.988447395153344	3.3887625	13.226887	4.03136	1.0	1.0	1.0	2.0	4.0	7.0
10	1	10	dios	0.3157894736842105	150.44736842105263	-28.331705555580243	4.0	dios	0.8039561901241541	0.798993	1	el	es	Jano	1.2023249076446518	3.0975109338760376	13.523013055324554	1.2128304	3.3887625	13.226887	1.0	1.0	1.0	2.0	2.0	4.0
11	1	11	de	0.6578947368421053	59.26315789473684	-119.51591608189602	2.0	de	0.8119755143998191	0.81718063	1	dios	el	es	0.8039561901241541	1.2023249076446518	3.0975109338760376	0.798993	1.2128304	3.3887625	1.0	1.0	1.0	4.0	2.0	2.0
12	1	12	los	0.34210526315789475	153.42105263157896	-25.358021345053928	3.0	los	1.757960895774886	1.7562244	1	de	dios	el	0.8119755143998191	0.8039561901241541	1.2023249076446518	0.81718063	0.798993	1.2128304	1.0	1.0	1.0	2.0	4.0	2.0
13	1	13	comienzos	0.05263157894736842	266.7368421052632	87.95776812863029	9.0	comienzos	7.613054603338242	7.175416	1	los	de	dios	1.757960895774886	0.8119755143998191	0.8039561901241541	1.7562244	0.81718063	0.798993	1.0	1.0	1.0	3.0	2.0	4.0
14	1	14	y	0.7894736842105263	36.28947368421053	-142.48960029242235	1.0	y	0.8358400436118245	1.2654469	1	comienzos	los	de	7.613054603338242	1.757960895774886	0.8119755143998191	7.175416	1.7562244	0.81718063	1.0	1.0	1.0	9.0	3.0	2.0
15	1	15	las	0.2631578947368421	146.76315789473685	-32.01591608189603	3.0	las	3.1785790896974504	3.186184	1	y	comienzos	los	0.8358400436118245	7.613054603338242	1.757960895774886	1.2654469	7.175416	1.7562244	1.0	1.0	1.0	1.0	9.0	3.0
16	1	16	puertas,	0.07894736842105263	388.2894736842105	209.51039970757765	8.0	puertas,	7.158558316528797	7.156516	1	las	y	comienzos	3.1785790896974504	0.8358400436118245	7.613054603338242	3.186184	1.2654469	7.175416	1.0	1.0	1.0	3.0	1.0	9.0
17	1	17	Él	0.6052631578947368	96.13157894736842	-82.64749502926445	2.0	Él	10.00068580172956	9.988296	1	puertas,	las	y	7.158558316528797	3.1785790896974504	0.8358400436118245	7.156516	3.186184	1.2654469	1.0	1.0	1.0	8.0	3.0	1.0
18	1	18	tiene	0.07894736842105263	265.2631578947368	86.48408391810398	5.0	tiene	3.999680163338781	4.0142713	1	Él	puertas,	las	10.00068580172956	7.158558316528797	3.1785790896974504	9.988296	7.156516	3.186184	1.0	1.0	1.0	2.0	8.0	3.0
19	1	19	una	0.23684210526315788	207.81578947368422	29.036715497051336	3.0	una	1.9192021321505308	1.9206392	1	tiene	Él	puertas,	3.999680163338781	10.00068580172956	7.158558316528797	4.0142713	9.988296	7.156516	1.0	1.0	1.0	5.0	2.0	8.0
20	1	20	doble	0.23684210526315788	221.31578947368422	42.53671549705134	5.0	doble	3.750721074640751	3.7499464	1	una	tiene	Él	1.9192021321505308	3.999680163338781	10.00068580172956	1.9206392	4.0142713	9.988296	1.0	1.0	1.0	3.0	5.0	2.0
