text_id	word_id	word	surprisal	surprisal_buggy
0	0	En	18.32756805419922	16.689243
0	1	las	6.586626021657139	8.770161
0	2	antiguas	6.311968276742846	6.312356
0	3	mitología	12.81576464138925	12.795889
0	4	y	4.846802323125303	4.864695
0	5	religión	2.8684250861406326	2.8279955
0	6	romana,	3.9884473951533437	4.03136
0	7	Jano	13.523013055324554	13.226887
0	8	es	3.0975109338760376	3.3887625
0	9	el	1.2023249076446518	1.2128304
0	10	dios	0.8039561901241541	0.798993
0	11	de	0.8119755143998191	0.81718063
0	12	los	1.757960895774886	1.7562244
0	13	comienzos	7.613054603338242	7.175416
0	14	y	0.8358400436118245	1.2654469
0	15	las	3.1785790896974504	3.186184
0	16	puertas,	7.158558316528797	7.156516
0	17	Él	10.00068580172956	9.988296
0	18	tiene	3.9996801633387804	4.0142713
0	19	una	1.9192021321505308	1.9206392
0	20	doble	3.750721074640751	3.7499464
0	21	naturaleza,	3.791334653738886	3.7888327
0	22	y	3.2168289590626955	3.2026448
0	23	generalmente	6.256453316658735	6.2323112
0	24	se	1.2481151025276631	1.2884814
0	25	lo	3.3430690655950457	3.343938
0	26	representa	1.5619620913639665	1.5588073
0	27	con	1.5288253016769886	1.5316919
0	28	dos	1.8197546997107565	1.819662
0	29	caras,	7.561332935467362	7.5607285
0	30	ya	4.551500923116691	4.5528383
0	31	que	0.6963831335306168	0.6793989
0	32	él	3.6973346206359565	3.7096882
0	33	mira	8.873740943148732	8.849943
0	34	hacia	0.43683704448631033	0.46609393
0	35	el	1.7246790702920407	1.7240616
0	36	futuro	4.3592169880867	3.7225223
0	37	y	0.5646338500082493	1.19306
0	38	hacia	3.230239294061903	3.238967
0	39	el	0.9702743559610099	0.9699059
0	40	pasado.	1.1447289437055588	0.79768455
0	41	Jano	2.254792395979166	2.562847
0	42	presidía	11.797007298097014	11.828664
0	43	el	1.679152495926246	1.6863564
0	44	comienzo	3.8420270532369614	3.7411523
0	45	y	0.8599250419065356	0.9538057
0	46	el	1.3106107308994979	1.3165772
0	47	final	2.4332151412963867	2.2038739
0	48	de	0.34002712076471653	0.5714618
0	49	los	1.6570580409606919	1.6570057
0	50	conflictos,	8.674293234478682	8.671388
0	51	y	1.2398159261792898	1.233892
0	52	por	4.09275562944822	4.1008782
0	53	lo	0.5922987484664191	0.5932208
0	54	tanto	0.36920876801013947	0.076148584
0	55	la	3.4857865064404905	3.7777624
0	56	guerra	2.8846055269241333	2.2035863
0	57	y	1.5775281079113483	2.2563365
0	58	la	0.3985296981118154	0.40157944
0	59	paz.	1.4635576605796814	1.1512661
0	60	Las	4.811722724116407	5.122844
0	61	puertas	2.6473978757858276	2.61344
0	62	de	1.4932602347107604	1.5269245
0	63	su	4.199099682504311	4.1977425
0	64	templo	2.4635796658694744	2.412494
0	65	se	2.092716269311495	2.145852
0	66	abrían	1.9536985531449318	1.9258015
0	67	en	2.113937836140394	2.1416426
0	68	tiempos	4.218712752684951	4.212023
0	69	de	0.45304236374795437	0.4601931
0	70	guerra	2.01181960105896	1.1463132
0	71	y	0.5501844231039286	1.3920753
0	72	se	2.1302019829745404	2.154327
0	73	cerraban	0.3355926088988781	0.31989098
0	74	durante	4.059633541328367	4.075064
0	75	los	1.812912293476984	1.8127881
0	76	momentos	3.655298243975267	3.6554904
0	77	de	0.1641096958774142	0.16453165
0	78	paz.	0.695193774998188	0.33774537
0	79	Como	4.635277484776452	4.990936
0	80	dios	4.389497105032206	4.3362503
0	81	de	0.4873000443330966	0.54192466
0	82	las	2.1203708277316764	2.1196082
0	83	puertas,	1.3270372177939862	1.3264713
0	84	a	5.766482962761074	5.7646523
0	85	él	5.18003150774166	5.18069
0	86	también	3.5301258983672597	3.5328376
0	87	se	0.11142052854120266	0.11157691
0	88	lo	2.754935901670251	2.7541761
0	89	asociaba	6.932222897186875	6.928602
0	90	con	0.12377371412003413	0.12734428
0	91	la	0.8523860825225711	0.8523272
0	92	entrada	6.329646751284599	6.1443725
0	93	y	1.1982279005460441	1.3826032
0	94	la	0.7628861856064759	0.76459235
0	95	salida	0.576021671295166	0.10538503
0	96	de	0.4418614293099381	0.9124166
0	97	las	1.3434773627086543	1.3434254
0	98	puertas	3.869471848011017	2.9344046
0	99	de	0.7929243688704446	1.7279104
0	100	los	1.741608523472678	1.7414849
0	101	hogares.	4.693806242517894	4.2910056
0	102	Jano	1.9185454621911049	2.2994182
0	103	frecuentemente	7.690312710707076	7.711101
0	104	simbolizaba	4.466323534026742	4.463452
0	105	el	1.541884071426466	1.5457278
0	106	cambio	4.882635086774826	4.4809775
0	107	y	1.354502749396488	1.7538652
0	108	las	3.927127896575257	3.9295273
0	109	transiciones,	6.467549392720684	6.467018
0	110	como	3.760898212902248	3.7566752
0	111	el	2.3324211253784597	2.3371706
0	112	progreso	7.190811633966405	6.887033
0	113	de	1.9552092671656283	2.2594335
0	114	una	2.265654355403967	2.2655644
0	115	condición	7.354886993765831	7.1761823
0	116	a	2.100561744577135	2.2793965
0	117	otra,	1.47883968957467	1.4781705
0	118	y	1.4881722358986735	1.480012
0	119	el	2.3328403176856227	2.3411021
0	120	crecimiento	3.866148963570595	3.6607358
0	121	de	1.0661145540652797	1.2720741
0	122	los	3.6338757209305186	3.633537
0	123	jóvenes	5.548888444900513	4.5403314
0	124	a	3.897458167048171	4.905174
0	125	la	1.9541764045425225	1.95505
0	126	adultez.	6.264723534230143	5.8737125
0	127	Por	3.26958793355152	3.6573367
0	128	eso,	3.918832217110321	3.9212186
0	129	Jano	1.4660225957632065	1.4535359
