(Intercept)	surprisal_buggy	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	57.7327897043512	4.6624699223746	1.51146677409016	0.537714555932416	0.0186561894754175	23.8789683511258	NA	NA	-5.56822188095704	NA	0.804921317623342	NA	0.220315235214482	NA	NA	NA	NA
2	60.0695533745509	4.71983925746831	1.47837257797259	0.596402870627633	0.183361390250231	23.6444281564451	NA	NA	-5.96670731491896	NA	0.865846042915736	NA	0.083408933545739	NA	NA	NA	NA
3	59.4217760646987	4.37906267635749	1.48033913091567	0.504389782398324	0.183266626908105	23.892789822822	NA	NA	-5.62145146337858	NA	0.779909220682068	NA	-0.0376543770506698	NA	NA	NA	NA
4	58.3073706879594	4.66844375124194	1.30529657824225	0.79917450487237	0.121583402598562	23.9571893605886	NA	NA	-5.57258419362513	NA	0.806168048857939	NA	-0.136328831349595	NA	NA	NA	NA
5	61.4555591010848	4.51145629338278	1.47668908994069	0.397080077820535	0.106282980728357	23.8957003606408	NA	NA	-5.72625675089963	NA	0.707179619646064	NA	-0.130087359757115	NA	NA	NA	NA
6	61.4256490824825	3.97516547104188	1.15794999507207	0.499336423347498	-0.140942455419772	24.0113132195097	NA	NA	-5.49098384873811	NA	0.790218321753227	NA	0.0410716407045291	NA	NA	NA	NA
7	57.7281648577982	4.65083592147175	1.53863637467391	0.538074896990016	0.228313074794881	23.8507330239866	NA	NA	-5.71263483160327	NA	0.81518807792727	NA	0.159902637494692	NA	NA	NA	NA
8	59.2969397009017	4.76077121920234	1.37378992568676	0.380069131506433	0.209433040638829	23.8291839703706	NA	NA	-5.51356192415733	NA	0.575342582428753	NA	-0.0204693505853118	NA	NA	NA	NA
9	58.4180906673198	4.83609423152804	1.47931939459445	0.558537167740711	-0.134154529036216	23.669485708927	NA	NA	-5.5848158140439	NA	0.85382998218675	NA	0.200023878970997	NA	NA	NA	NA
10	60.4700721409507	4.40140280388481	1.44730419047383	0.770020613790056	-0.136093245468283	23.8491641719768	NA	NA	-5.73699822958301	NA	0.586139953746994	NA	0.176642523248623	NA	NA	NA	NA
